"2022-11-20T18:49:05.000Z"||,|| "@ardentlyviolent Ca va it is over now, take a break, have a walk, get some fresh air 😂" 
"2022-11-20T18:49:06.000Z"||,|| "@norbynft @StephenKing I agree with you fully and believe you're right but I keep looking at all of these shootings and they're all done with the ar-15.... what do you think it could be? the water?" 
"2022-11-20T18:49:06.000Z"||,|| "I'm voting for #OneDirection "Story Of My Life" (2013) for #AMAsFanFavorite    at the #AMAs  💚💙❤️🇮🇪💛" 
"2022-11-20T18:49:06.000Z"||,|| "RT @raphousetv2: RIP John David Frank The Green Power Ranger Has Passed Away💔🙏🏾🕊️ His Cause of Death has not been revealed. https://t.co/Y…" 
"2022-11-20T18:49:05.000Z"||,|| "@nishiskart I have po ^^ yellow boxes must be paired w 2 or more non indemand pcs dop: dec 1 | mod: any https://t.co/C9mM3mMlSD" 
"2022-11-20T18:49:06.000Z"||,|| "RT @SoniaBe81708735: 𝖆𝖓𝖉 𝖇𝖞  https://t.co/e2p4MO87oc ## ##지구에서년지성아_환영해 https://t.co/uD3yCRnKv8" 
"2022-11-20T18:49:06.000Z"||,|| "RT @ariieevanitii: Niggas be so shocked when they find out I'm funny like surpriseeee I'm way funnier then you 😂" 
"2022-11-20T18:49:06.000Z"||,|| "RT @KSI: January 14th 2023.  It’s that time again. Time to shut Dildo Danis up for good and add another infinity stone to my collection be…" 
"2022-11-20T18:49:06.000Z"||,|| "Currently 86 million followers would disagree https://t.co/vCiwyDZNSl" 
"2022-11-20T18:49:06.000Z"||,|| "RT @RBReich: Musk is not exactly Donald Trump.  But both represent the emergence of a particularly American personality in the early decad…" 
"2022-11-20T18:49:06.000Z"||,|| "RT @wokestbloke: The posts that are like “instead of fixing Twitter we should rebuild irl communities” are so funny. Like I’m going to walk…" 
"2022-11-20T18:49:06.000Z"||,|| "RT @Stephen09091843: 𝖇𝖎𝖗𝖙𝖍𝖗𝖆𝖙𝖊 𝖓𝖎𝖌𝖍𝖙𝖎𝖓𝖌𝖆𝖑𝖊𝖘 𝖆𝖋𝖗𝖆𝖎𝖉𝕬𝖋𝖗𝖆𝖎𝖉 https://t.co/Um5lLgfhtM ## ##지구에서년지성아_환영해 https://t.co/uTEMtdxpqi" 
"2022-11-20T18:49:06.000Z"||,|| "@elonmusk Not everybody follows you lol and with good reason." 
"2022-11-20T18:49:06.000Z"||,|| "RT @DatingDesperado: Guilty 🎂🙈 https://t.co/eTw3Gv0has" 
"2022-11-20T18:49:06.000Z"||,|| "RT @CHOIOFFICIALRP: ⠀⠀⠀ ⠀⠀⠀ ⠀ ˚₊· ͟͟͞͞➳❥ #CHOI_MEMBERS  ᅠㅤ That little star has been with us from the very beginning and still shines. Me…" 
"2022-11-20T18:49:06.000Z"||,|| "RT @Charles_Leclerc: 2nd in the Driver and Team’s Championship. We did the best race possible and for that I’m happy.  Thank you for all th…" 
